,loss
0,0.2548108398914337
1,0.2493303418159485
2,0.24993884563446045
3,0.2501541078090668
4,0.24934022128582
5,0.2497982680797577
6,0.250599205493927
7,0.24677123129367828
8,0.2512897849082947
9,0.2478390485048294
10,0.24875998497009277
11,0.2506089210510254
12,0.2483297884464264
13,0.24789732694625854
14,0.24633856117725372
15,0.25360721349716187
16,0.25119471549987793
17,0.2488567978143692
18,0.2500414252281189
19,0.24299883842468262
20,0.24827785789966583
21,0.24848666787147522
22,0.24521377682685852
23,0.2487967312335968
24,0.2579333186149597
25,0.25135719776153564
26,0.2511972486972809
27,0.25018665194511414
28,0.2487698495388031
29,0.24862061440944672
30,0.24902446568012238
31,0.2446395754814148
32,0.2463613748550415
33,0.24623803794384003
34,0.2469763606786728
35,0.25015580654144287
36,0.24759423732757568
37,0.24712342023849487
38,0.24700841307640076
39,0.24746456742286682
40,0.24382638931274414
41,0.2456546425819397
42,0.24161046743392944
43,0.24294152855873108
44,0.23801076412200928
45,0.24006137251853943
46,0.24358418583869934
47,0.24859599769115448
48,0.23801816999912262
49,0.24197186529636383
50,0.24488279223442078
51,0.22618542611598969
52,0.2500581443309784
53,0.2411731779575348
54,0.24195553362369537
55,0.246053084731102
56,0.2565036118030548
57,0.2498127818107605
58,0.2554667592048645
59,0.2345675230026245
60,0.24155712127685547
61,0.2591632306575775
62,0.25543320178985596
63,0.2441820204257965
64,0.2355457991361618
65,0.25087839365005493
66,0.24037981033325195
67,0.25965312123298645
68,0.249033123254776
69,0.24438641965389252
70,0.25070124864578247
71,0.24951493740081787
72,0.24658185243606567
73,0.231628879904747
74,0.23192483186721802
75,0.2671467065811157
76,0.24791733920574188
77,0.25040608644485474
78,0.25484251976013184
79,0.23048576712608337
80,0.21697808802127838
81,0.2636633515357971
82,0.23986192047595978
83,0.24478308856487274
84,0.2453363984823227
85,0.22432225942611694
86,0.23877614736557007
87,0.2515706419944763
88,0.23219728469848633
89,0.2368374764919281
90,0.25384074449539185
91,0.2263614535331726
92,0.2418873906135559
93,0.22473040223121643
94,0.22476014494895935
95,0.26135513186454773
96,0.26924771070480347
97,0.23350945115089417
98,0.2559768855571747
99,0.2785472273826599
100,0.23252031207084656
101,0.2458726316690445
102,0.25172850489616394
103,0.23861074447631836
104,0.2445368468761444
105,0.23161359131336212
106,0.24971692264080048
107,0.2529466152191162
108,0.2394147366285324
109,0.24405904114246368
110,0.25014281272888184
111,0.24384409189224243
112,0.2348795384168625
113,0.23110556602478027
114,0.23036688566207886
115,0.20978039503097534
116,0.2363813817501068
117,0.220586895942688
118,0.21281012892723083
119,0.26463472843170166
120,0.2033754140138626
121,0.23325376212596893
122,0.23979677259922028
123,0.2466667890548706
124,0.24217547476291656
125,0.24614056944847107
126,0.2143000066280365
127,0.26055771112442017
128,0.2622220516204834
129,0.21126678586006165
130,0.29151636362075806
131,0.2552410662174225
132,0.20090484619140625
133,0.2315327525138855
134,0.25606709718704224
135,0.2196117341518402
136,0.23671075701713562
137,0.22290094196796417
138,0.22510170936584473
139,0.23751357197761536
140,0.2511568069458008
141,0.1727626919746399
142,0.24063700437545776
143,0.25367164611816406
144,0.2713877558708191
145,0.2101183384656906
146,0.2330210655927658
147,0.22657576203346252
148,0.24486346542835236
149,0.2254360318183899
150,0.23967593908309937
151,0.20904821157455444
152,0.24340757727622986
153,0.26414042711257935
154,0.26296061277389526
155,0.22685326635837555
156,0.29439786076545715
157,0.2146817147731781
158,0.2522827088832855
159,0.2560872733592987
160,0.22139638662338257
161,0.24902600049972534
162,0.1956070363521576
163,0.23168839514255524
164,0.2572445571422577
165,0.24557067453861237
166,0.22283251583576202
167,0.25037747621536255
168,0.21885031461715698
169,0.25396984815597534
170,0.2670312523841858
171,0.2373429536819458
172,0.2690355181694031
173,0.30825409293174744
174,0.2565692365169525
175,0.24101516604423523
176,0.3032183051109314
177,0.2570820152759552
178,0.27301377058029175
179,0.3082197308540344
180,0.28241080045700073
181,0.25440317392349243
182,0.33018988370895386
183,0.33468639850616455
184,0.2917233407497406
185,0.31392401456832886
186,0.3113470673561096
187,0.31472405791282654
188,0.3433305621147156
189,0.288820743560791
190,0.36607879400253296
191,0.3146790862083435
192,0.30702733993530273
193,0.3054356873035431
194,0.30310291051864624
195,0.2869836688041687
196,0.2546684741973877
197,0.2659000754356384
198,0.32230591773986816
199,0.29152870178222656
200,0.216720849275589
201,0.24935851991176605
202,0.37160438299179077
203,0.3056597113609314
204,0.3181617259979248
205,0.29879799485206604
206,0.2731367349624634
207,0.384909451007843
208,0.32762259244918823
209,0.3538638651371002
210,0.2528901696205139
211,0.26852312684059143
212,0.27632415294647217
213,0.23057112097740173
214,0.25927990674972534
215,0.2582922577857971
216,0.2612819969654083
217,0.25415870547294617
218,0.2649611532688141
219,0.2452053725719452
220,0.24372026324272156
221,0.19441282749176025
222,0.23694728314876556
223,0.2376018613576889
224,0.28838419914245605
225,0.2621377408504486
226,0.2792051136493683
227,0.2541496753692627
228,0.2787402868270874
229,0.23134584724903107
230,0.25052958726882935
231,0.21421018242835999
232,0.2128354161977768
233,0.26155394315719604
234,0.19889062643051147
235,0.1980331987142563
236,0.26326096057891846
237,0.20804868638515472
238,0.2129538506269455
239,0.20660826563835144
240,0.23727349936962128
241,0.21836058795452118
242,0.23354198038578033
243,0.28662291169166565
244,0.21926721930503845
245,0.2316882461309433
246,0.21472690999507904
247,0.2411160171031952
248,0.23839682340621948
249,0.22976505756378174
250,0.2813151180744171
251,0.254486083984375
252,0.2236444652080536
253,0.25627878308296204
254,0.28557059168815613
255,0.3091449439525604
256,0.22957096993923187
257,0.24879887700080872
258,0.21468378603458405
259,0.2572798430919647
260,0.2109135389328003
261,0.24768559634685516
262,0.2287461906671524
263,0.21809011697769165
264,0.23121413588523865
265,0.19450345635414124
266,0.241904616355896
267,0.2936285138130188
268,0.25772207975387573
269,0.27174288034439087
270,0.29637643694877625
271,0.24623611569404602
272,0.2471715807914734
273,0.23283717036247253
274,0.26925763487815857
275,0.24073626101016998
276,0.2577415108680725
277,0.2611870765686035
278,0.24539688229560852
279,0.2884361743927002
280,0.2464969903230667
281,0.24746480584144592
282,0.2850651144981384
283,0.29605400562286377
284,0.2842100262641907
285,0.2294766902923584
286,0.21887853741645813
287,0.2528843879699707
288,0.23006674647331238
289,0.24904704093933105
290,0.25646206736564636
291,0.23869596421718597
292,0.22990642488002777
293,0.24531112611293793
294,0.22880995273590088
295,0.2690395712852478
296,0.30200523138046265
297,0.271316796541214
298,0.2534130811691284
299,0.27118250727653503
300,0.26372841000556946
301,0.22107797861099243
302,0.254114031791687
303,0.2657747268676758
304,0.27614283561706543
305,0.2432345300912857
306,0.24439455568790436
307,0.2681633234024048
308,0.24122393131256104
309,0.26093417406082153
310,0.2296186238527298
311,0.26500850915908813
312,0.26220715045928955
313,0.23405557870864868
314,0.25573408603668213
315,0.20769886672496796
316,0.2741556763648987
317,0.2433438003063202
318,0.2983393371105194
319,0.3236454129219055
320,0.22807693481445312
321,0.2722955346107483
322,0.20795896649360657
323,0.2484733760356903
324,0.24752521514892578
325,0.2560257613658905
326,0.33314409852027893
327,0.29143601655960083
328,0.2791428565979004
329,0.2517837882041931
330,0.24757707118988037
331,0.25526347756385803
332,0.29777199029922485
333,0.2699993848800659
334,0.25004255771636963
335,0.2299521118402481
336,0.2358168661594391
337,0.26381129026412964
338,0.2888731360435486
339,0.24317044019699097
340,0.2503346800804138
341,0.27573707699775696
342,0.3040243685245514
343,0.2583414614200592
344,0.29567354917526245
345,0.3051891624927521
346,0.2832110822200775
347,0.284393310546875
348,0.24882280826568604
349,0.3095754086971283
350,0.21433264017105103
351,0.2224232405424118
352,0.2590189278125763
353,0.3085021376609802
354,0.20389658212661743
355,0.21396160125732422
356,0.21199725568294525
357,0.2714514434337616
358,0.2538292407989502
359,0.26861095428466797
360,0.27007797360420227
361,0.2858027517795563
362,0.2532588541507721
363,0.2671450674533844
364,0.24721500277519226
365,0.2884760797023773
366,0.2879736125469208
367,0.24842679500579834
368,0.2647548317909241
369,0.3595673143863678
370,0.2373315989971161
371,0.30853918194770813
372,0.295646071434021
373,0.24857546389102936
374,0.24308830499649048
375,0.2729165554046631
376,0.301109254360199
377,0.33355632424354553
378,0.26327046751976013
379,0.3258097469806671
380,0.33416813611984253
381,0.2875100374221802
382,0.2817409932613373
383,0.23310258984565735
384,0.3080555498600006
385,0.23983216285705566
386,0.2544959783554077
387,0.2134174257516861
388,0.2180001586675644
389,0.256074994802475
390,0.2687727212905884
391,0.23997941613197327
392,0.23336033523082733
393,0.25595465302467346
394,0.2773366868495941
395,0.248235285282135
396,0.26489442586898804
397,0.2732524871826172
398,0.27777403593063354
399,0.24119924008846283
400,0.2656865417957306
401,0.255344033241272
402,0.31598612666130066
403,0.26915591955184937
404,0.270687997341156
405,0.2599131762981415
406,0.3791069984436035
407,0.30124902725219727
408,0.2988277077674866
409,0.30980825424194336
410,0.37001535296440125
411,0.374111533164978
412,0.30692440271377563
413,0.27350670099258423
414,0.28626322746276855
415,0.27942824363708496
416,0.29559311270713806
417,0.24930952489376068
418,0.33993273973464966
419,0.27779722213745117
420,0.2533808946609497
421,0.2849726974964142
422,0.26790422201156616
423,0.30425387620925903
424,0.2504158914089203
425,0.25183844566345215
426,0.2328689992427826
427,0.34080255031585693
428,0.24496009945869446
429,0.2992534637451172
430,0.2646399140357971
431,0.26344501972198486
432,0.24885274469852448
433,0.210185244679451
434,0.28607186675071716
435,0.29947829246520996
436,0.2679396867752075
437,0.3063773214817047
438,0.21898801624774933
439,0.3041006922721863
440,0.21682995557785034
441,0.32237279415130615
442,0.455672025680542
443,0.30684927105903625
444,0.26087671518325806
445,0.3266282379627228
446,0.3984348475933075
447,0.2866436839103699
448,0.3151521682739258
449,0.27539706230163574
450,0.34593331813812256
451,0.29187050461769104
452,0.3708330988883972
453,0.29201942682266235
454,0.38191384077072144
455,0.2963383197784424
456,0.40269190073013306
457,0.3219679594039917
458,0.36948883533477783
459,0.31531256437301636
460,0.2712969481945038
461,0.3341561257839203
462,0.31729647517204285
463,0.3887309432029724
464,0.3633803725242615
465,0.3544915020465851
466,0.3146279752254486
467,0.37539249658584595
468,0.3439069390296936
469,0.48430120944976807
470,0.44943737983703613
471,0.43293899297714233
472,0.4103163480758667
473,0.34236615896224976
474,0.28724682331085205
475,0.28221869468688965
476,0.2959456741809845
477,0.37976744771003723
478,0.33217668533325195
479,0.37376928329467773
480,0.29545313119888306
481,0.3583325743675232
482,0.29266682267189026
483,0.3945155739784241
484,0.3155698776245117
485,0.4008945822715759
486,0.3244064450263977
487,0.2878689169883728
488,0.26812174916267395
489,0.2541084289550781
490,0.3111763298511505
491,0.27378982305526733
492,0.28378042578697205
493,0.3046175241470337
494,0.3550117611885071
495,0.3222185969352722
496,0.2733492851257324
497,0.25993284583091736
498,0.31513598561286926
499,0.34914785623550415
500,0.3183974027633667
501,0.35652831196784973
502,0.38395798206329346
503,0.27201372385025024
504,0.40315723419189453
505,0.29633229970932007
506,0.3510385751724243
507,0.3462076485157013
508,0.3629382252693176
509,0.3416714072227478
510,0.29957836866378784
511,0.38477206230163574
512,0.4013085663318634
513,0.37041139602661133
514,0.2903595268726349
515,0.3793466091156006
516,0.3212297558784485
517,0.3701508045196533
518,0.2954322099685669
519,0.40981197357177734
520,0.33646607398986816
521,0.31439703702926636
522,0.37667953968048096
523,0.2338004857301712
524,0.350252628326416
525,0.30461445450782776
526,0.2866084575653076
527,0.24133940041065216
528,0.41753625869750977
529,0.33933448791503906
530,0.41114306449890137
531,0.4019654095172882
532,0.3612855076789856
533,0.3636474907398224
534,0.333931565284729
535,0.29257848858833313
536,0.36231738328933716
537,0.3381696939468384
538,0.2164086252450943
539,0.33609306812286377
540,0.33090609312057495
541,0.31133562326431274
542,0.3245249390602112
543,0.31184816360473633
544,0.3174191117286682
545,0.3722481429576874
546,0.3074508607387543
547,0.3592727780342102
548,0.38014504313468933
549,0.3309549391269684
550,0.2752673327922821
551,0.33650922775268555
552,0.33577537536621094
553,0.36613327264785767
554,0.36674022674560547
555,0.33546483516693115
556,0.2791028618812561
557,0.26509520411491394
558,0.4094555377960205
559,0.3495323061943054
560,0.43526631593704224
561,0.36196210980415344
562,0.3016986846923828
563,0.3164033889770508
564,0.3735427260398865
565,0.23225677013397217
566,0.3051864802837372
567,0.29378098249435425
568,0.2929554581642151
569,0.3372446298599243
570,0.34682512283325195
571,0.2925502061843872
572,0.27749893069267273
573,0.26970040798187256
574,0.30874165892601013
575,0.2643270790576935
576,0.28272774815559387
577,0.3723408579826355
578,0.2546471059322357
579,0.2450682669878006
580,0.2823129892349243
581,0.3275820314884186
582,0.29205411672592163
583,0.2588977813720703
584,0.3006633520126343
585,0.307068407535553
586,0.21493951976299286
587,0.3128223717212677
588,0.3010493516921997
589,0.26682594418525696
590,0.3467280864715576
591,0.38579094409942627
592,0.31240829825401306
593,0.2671354115009308
594,0.2828109860420227
595,0.34274062514305115
596,0.347245454788208
597,0.28359031677246094
598,0.29008305072784424
599,0.2551214396953583
600,0.2820662260055542
601,0.41274917125701904
602,0.39542216062545776
603,0.32560276985168457
604,0.294080525636673
605,0.32304006814956665
606,0.3150651156902313
607,0.28223127126693726
608,0.3379327356815338
609,0.28294891119003296
610,0.3348810076713562
611,0.29008105397224426
612,0.28000232577323914
613,0.3604097068309784
614,0.2590788006782532
615,0.446920782327652
616,0.3657463788986206
617,0.3504544198513031
618,0.27668386697769165
619,0.3311523497104645
620,0.3066107928752899
621,0.3576367199420929
622,0.3363538086414337
623,0.3476473391056061
624,0.33818620443344116
625,0.4120798110961914
626,0.37594059109687805
627,0.2770930230617523
628,0.32312309741973877
629,0.3077298402786255
630,0.32037878036499023
631,0.3493909239768982
632,0.23457071185112
633,0.2698535919189453
634,0.35065120458602905
635,0.3055347502231598
636,0.31268617510795593
637,0.3478849530220032
638,0.3155626654624939
639,0.26155751943588257
640,0.3072640895843506
641,0.3284948468208313
642,0.280120849609375
643,0.32341518998146057
644,0.3108745515346527
645,0.28220701217651367
646,0.3373081088066101
647,0.3097682297229767
648,0.3754057288169861
649,0.35559502243995667
650,0.2885804772377014
651,0.31684815883636475
652,0.24222490191459656
653,0.2841176986694336
654,0.2285677194595337
655,0.2646579146385193
656,0.27038896083831787
657,0.37747448682785034
658,0.2597445249557495
659,0.306362122297287
660,0.3725127577781677
661,0.25606876611709595
662,0.2944509983062744
663,0.24031707644462585
664,0.3821868598461151
665,0.28539323806762695
666,0.29398226737976074
667,0.33542394638061523
668,0.2900298535823822
669,0.25800785422325134
670,0.31515374779701233
671,0.2650938034057617
672,0.2877008616924286
673,0.287362664937973
674,0.2781108021736145
675,0.3279688060283661
676,0.3103366494178772
677,0.30796512961387634
678,0.34473544359207153
679,0.29537075757980347
680,0.34835848212242126
681,0.2970389127731323
682,0.32048648595809937
683,0.3581998348236084
684,0.268707275390625
685,0.283559113740921
686,0.253693163394928
687,0.29683470726013184
688,0.35928231477737427
689,0.2971082925796509
690,0.31018751859664917
691,0.2823212742805481
692,0.3234020471572876
693,0.2612798511981964
694,0.340952068567276
695,0.2618872821331024
696,0.2751704752445221
697,0.2952612638473511
698,0.33917751908302307
699,0.31909048557281494
700,0.31296682357788086
701,0.32649022340774536
702,0.31597211956977844
703,0.28058308362960815
704,0.2819405794143677
705,0.2869035303592682
706,0.37316805124282837
707,0.2898995280265808
708,0.3630356788635254
709,0.30208948254585266
710,0.26577723026275635
711,0.24030999839305878
712,0.324055016040802
713,0.32955265045166016
714,0.24024848639965057
715,0.2922056317329407
716,0.336805135011673
717,0.3162992298603058
718,0.33313825726509094
719,0.2591719627380371
720,0.3251105546951294
721,0.2303386926651001
722,0.29409825801849365
723,0.2108556032180786
724,0.30170461535453796
725,0.3548327684402466
