,loss
831,1.9246279001235962
832,1.9924721717834473
833,3.240957021713257
834,2.016075611114502
835,2.465210437774658
836,1.943851113319397
837,1.05727219581604
838,2.650252342224121
839,2.2642788887023926
840,2.109922409057617
841,1.566965103149414
842,1.8683196306228638
843,1.376082181930542
844,2.472597360610962
845,0.9081118106842041
846,0.9137812852859497
847,2.8923120498657227
848,1.4960534572601318
849,1.4642298221588135
850,1.672713041305542
851,2.26239275932312
852,1.5575928688049316
853,2.56947660446167
854,2.483429193496704
855,1.263170599937439
856,1.6319953203201294
857,2.228480577468872
858,1.8991321325302124
859,1.8305974006652832
860,2.1916184425354004
861,1.75190269947052
862,3.0476059913635254
863,1.4698320627212524
864,2.798021078109741
865,1.7626065015792847
866,1.5797200202941895
867,2.914839267730713
868,2.0129287242889404
869,1.8731796741485596
870,2.419623613357544
871,2.4489169120788574
872,1.5057233572006226
873,1.349320650100708
874,1.4781556129455566
875,2.5439300537109375
876,1.791839838027954
877,1.9767974615097046
878,1.8167805671691895
879,2.251528739929199
880,2.2396817207336426
881,1.6793346405029297
882,1.548336386680603
883,1.8501839637756348
884,1.9176080226898193
885,2.4264168739318848
886,1.748314380645752
887,2.4788460731506348
888,1.6751139163970947
889,1.7136708498001099
890,2.625547409057617
891,2.0638699531555176
892,2.136732339859009
893,1.7502589225769043
894,1.8390870094299316
895,1.37309730052948
896,2.096492052078247
897,1.9740240573883057
898,1.5263466835021973
899,1.2152615785598755
900,2.311372756958008
901,3.4637885093688965
902,2.227200746536255
903,1.9752315282821655
904,2.653590679168701
905,2.2283499240875244
906,1.7315495014190674
907,1.9968862533569336
908,1.4847067594528198
909,2.1754813194274902
910,1.4130196571350098
911,2.498638868331909
912,2.9556894302368164
913,1.6963202953338623
914,1.7672334909439087
915,2.296049118041992
916,3.6216840744018555
917,2.7437920570373535
918,2.008314609527588
919,1.553149700164795
920,2.016052007675171
921,2.1619694232940674
922,2.8184003829956055
923,2.151064395904541
924,3.053537130355835
925,2.5831212997436523
926,1.8031808137893677
927,1.703558087348938
928,2.0039620399475098
929,1.6270278692245483
930,1.834834337234497
931,1.483329176902771
932,2.664198637008667
933,1.5796442031860352
934,2.5007433891296387
935,1.3919265270233154
936,1.460345983505249
937,1.8540842533111572
938,1.7421804666519165
939,1.742588758468628
940,1.6010342836380005
941,1.7192411422729492
942,3.4228153228759766
943,1.9903260469436646
944,2.658897876739502
945,1.7427822351455688
946,3.5358028411865234
947,2.3635292053222656
948,2.364511489868164
949,2.3805923461914062
950,2.9013633728027344
951,1.8635523319244385
952,2.884133815765381
953,2.038180351257324
954,2.6614437103271484
955,1.9169135093688965
956,1.6966596841812134
957,1.9813398122787476
958,1.7519340515136719
959,1.1693646907806396
960,4.006170749664307
961,2.6243717670440674
962,1.4989478588104248
963,2.273253917694092
964,2.5246496200561523
965,1.9000461101531982
966,1.7381837368011475
967,1.2069103717803955
968,2.297389030456543
969,1.7506523132324219
970,2.0816650390625
971,1.1270467042922974
972,2.701744556427002
973,1.8025791645050049
974,1.5710060596466064
975,1.9340780973434448
976,1.7578845024108887
977,2.233787775039673
978,1.5565708875656128
979,1.8911813497543335
980,1.7195128202438354
981,1.6626313924789429
982,1.484041690826416
983,1.3065595626831055
984,1.7998239994049072
985,2.90340256690979
986,2.0492334365844727
987,2.935835599899292
988,1.1987900733947754
989,2.6167709827423096
990,1.6709849834442139
991,2.1341593265533447
992,2.562986373901367
993,2.1282236576080322
994,0.9985896944999695
995,2.14005446434021
996,2.0046210289001465
997,0.9141077399253845
998,1.43166983127594
999,0.8394424915313721
1000,2.7320520877838135
1001,2.604116439819336
1002,2.1316275596618652
1003,1.8372501134872437
1004,2.3355753421783447
1005,1.517749309539795
1006,2.3983638286590576
1007,2.9176621437072754
1008,1.8909416198730469
1009,1.8719562292099
1010,1.0698373317718506
1011,2.361192464828491
1012,1.8247970342636108
1013,1.2748974561691284
1014,2.4061717987060547
1015,0.8472264409065247
1016,1.9900836944580078
1017,1.5462498664855957
1018,1.217275857925415
1019,1.6002928018569946
1020,1.3128151893615723
1021,1.249128818511963
1022,0.9002470970153809
1023,1.7792445421218872
1024,2.3455874919891357
1025,2.323267936706543
1026,1.676674246788025
1027,1.5158486366271973
1028,1.559589147567749
1029,3.8241686820983887
1030,2.587283134460449
1031,1.7556953430175781
1032,1.4754911661148071
1033,2.804172992706299
1034,1.843346357345581
1035,2.3914318084716797
1036,2.317776679992676
1037,2.2748804092407227
1038,2.1903486251831055
1039,2.9119670391082764
1040,1.943514347076416
1041,3.2743680477142334
1042,1.5022058486938477
1043,2.5228023529052734
1044,2.322277069091797
1045,1.784719467163086
1046,2.769470453262329
1047,2.3030178546905518
1048,2.0845069885253906
1049,0.9843063354492188
1050,2.1147615909576416
1051,1.6037284135818481
1052,1.8712583780288696
1053,2.0132150650024414
1054,1.9248111248016357
1055,1.762628197669983
1056,2.524479866027832
1057,2.0332136154174805
1058,2.089637279510498
1059,2.1271677017211914
1060,1.5026271343231201
1061,1.9595112800598145
1062,1.5946351289749146
1063,2.2397966384887695
1064,2.3210370540618896
1065,2.2287538051605225
1066,1.2590407133102417
1067,2.763762950897217
1068,1.820235252380371
1069,1.4304046630859375
1070,2.628328800201416
1071,2.71237850189209
1072,1.8437800407409668
1073,2.0594067573547363
1074,2.970841884613037
1075,2.8340795040130615
1076,3.441895008087158
1077,3.2467336654663086
1078,1.8447321653366089
1079,1.82706880569458
1080,2.2471752166748047
1081,2.060663938522339
1082,1.945182204246521
1083,1.7869244813919067
1084,2.126324415206909
1085,2.1725234985351562
1086,1.6354570388793945
1087,2.908949136734009
1088,2.6737847328186035
1089,2.339730739593506
1090,2.5654239654541016
1091,2.2093253135681152
1092,3.0914807319641113
1093,3.4454917907714844
1094,2.272078514099121
1095,2.2105894088745117
1096,2.2844178676605225
1097,1.753665804862976
1098,2.2417163848876953
1099,2.9209580421447754
1100,1.8578376770019531
1101,3.7244009971618652
1102,2.4313137531280518
1103,3.0297417640686035
1104,2.226562976837158
1105,3.237032175064087
1106,2.180143356323242
1107,3.7156238555908203
1108,2.6358819007873535
1109,1.494872808456421
1110,3.5227088928222656
1111,5.385540962219238
1112,4.004720211029053
1113,3.3284573554992676
1114,2.8100671768188477
1115,2.9148128032684326
1116,2.6128687858581543
1117,2.7534422874450684
1118,2.9446630477905273
1119,2.1954517364501953
1120,2.700714111328125
1121,2.338369131088257
1122,1.5744563341140747
1123,1.6009758710861206
1124,2.165194034576416
1125,2.59867000579834
1126,2.8882362842559814
1127,2.6604974269866943
1128,2.280306100845337
1129,2.6468234062194824
1130,2.956371784210205
1131,2.2080280780792236
1132,3.588129758834839
1133,1.813594937324524
1134,2.6550192832946777
1135,1.7513837814331055
1136,1.5746119022369385
1137,2.90437650680542
1138,2.2293100357055664
1139,2.340050458908081
1140,2.4138436317443848
1141,2.593019962310791
1142,3.2440171241760254
1143,2.397320032119751
1144,2.980184316635132
1145,3.1978931427001953
1146,3.1705217361450195
1147,2.417468309402466
1148,2.0069620609283447
1149,2.4470019340515137
1150,2.6593170166015625
1151,2.9828014373779297
1152,1.639296531677246
1153,2.2551181316375732
1154,2.2567477226257324
1155,2.994502544403076
1156,1.9554555416107178
1157,2.0048012733459473
1158,1.732264518737793
1159,1.775986671447754
1160,1.9580141305923462
1161,2.928933620452881
1162,2.254033327102661
1163,2.494431495666504
1164,2.2939231395721436
1165,2.6823678016662598
1166,2.3064160346984863
1167,2.251880168914795
1168,3.5783605575561523
1169,0.854192852973938
1170,1.8729737997055054
1171,3.4770102500915527
1172,2.8915939331054688
1173,1.9122921228408813
1174,2.7849597930908203
1175,1.888113021850586
1176,1.6154565811157227
1177,3.1986985206604004
1178,3.724766254425049
1179,2.8308775424957275
1180,2.6493723392486572
1181,1.7379783391952515
1182,1.7143833637237549
1183,1.2791757583618164
1184,2.5705013275146484
1185,2.086430549621582
1186,3.902549982070923
1187,2.301968812942505
1188,2.5313820838928223
1189,3.4728169441223145
1190,2.656641721725464
1191,2.837268352508545
1192,2.041999340057373
1193,2.5043342113494873
1194,3.518259286880493
1195,2.3800294399261475
1196,2.2267825603485107
1197,3.1429452896118164
1198,2.89595365524292
1199,3.3044891357421875
1200,2.610482692718506
1201,1.8248857259750366
1202,3.1849722862243652
1203,2.9789090156555176
1204,3.168792486190796
1205,2.6873221397399902
1206,3.8947510719299316
1207,2.3230490684509277
1208,2.5151424407958984
1209,2.164560079574585
1210,1.9292253255844116
1211,3.6704201698303223
1212,1.9543530941009521
1213,2.536700487136841
1214,2.4372429847717285
1215,2.511397123336792
1216,3.039196729660034
1217,1.244834303855896
1218,2.8935234546661377
1219,2.1433067321777344
1220,1.7202184200286865
1221,1.826501488685608
1222,2.1197967529296875
1223,4.077177047729492
1224,3.422276735305786
1225,3.710373640060425
1226,3.607205629348755
1227,2.1937522888183594
1228,2.190939426422119
1229,3.3193230628967285
1230,2.2646148204803467
1231,2.5021629333496094
1232,3.6875014305114746
1233,4.588139533996582
1234,3.5858874320983887
1235,3.004560947418213
1236,3.59116268157959
1237,1.6529700756072998
1238,4.549463272094727
1239,3.165797233581543
1240,2.970137596130371
1241,2.065009593963623
1242,2.912651300430298
1243,3.60615873336792
1244,3.2290902137756348
1245,1.918717622756958
1246,3.9314019680023193
1247,1.8976637125015259
1248,3.7433056831359863
1249,2.5516600608825684
1250,1.2514002323150635
1251,4.682844161987305
1252,2.061483383178711
1253,2.278944969177246
1254,1.344111680984497
1255,1.5881075859069824
1256,2.159245014190674
1257,2.806703805923462
1258,3.0546224117279053
1259,2.8444790840148926
1260,2.814143180847168
1261,2.147787094116211
1262,2.4029054641723633
1263,2.6033496856689453
1264,1.9188213348388672
1265,2.202434778213501
1266,3.318971633911133
1267,5.94318962097168
1268,2.418339252471924
1269,1.4965789318084717
1270,2.235539197921753
1271,2.9867875576019287
1272,2.983165740966797
1273,4.366917610168457
