,loss
0,0.2487337738275528
1,0.2496110498905182
2,0.2902706265449524
3,0.25074756145477295
4,0.6617631912231445
5,0.23964957892894745
6,0.3050321936607361
7,0.28194254636764526
8,0.26391226053237915
9,0.30326682329177856
10,0.28659966588020325
11,0.2628542184829712
12,0.3151736855506897
13,0.2746522128582001
14,0.28748124837875366
15,0.2765956521034241
16,0.2845850884914398
17,0.2627747356891632
18,0.3110612630844116
19,0.24403968453407288
20,0.32174694538116455
21,0.3035963773727417
22,0.26646003127098083
23,0.29842329025268555
24,0.25594019889831543
25,0.25289538502693176
26,0.2791252136230469
27,0.3242095112800598
28,0.26999276876449585
29,0.28013917803764343
30,0.2498117983341217
31,0.26752418279647827
32,0.24676206707954407
33,0.26248085498809814
34,0.24393148720264435
35,0.26006990671157837
36,0.244016632437706
37,0.24494750797748566
38,0.26817208528518677
39,0.25689399242401123
40,0.24788765609264374
41,0.24630245566368103
42,0.25648680329322815
43,0.30881085991859436
44,0.28892239928245544
45,0.2653370201587677
46,0.30756640434265137
47,0.26091334223747253
48,0.2894700765609741
49,0.27600762248039246
50,0.3294188380241394
51,0.23887041211128235
52,0.2592910826206207
53,0.2799111306667328
54,0.26515281200408936
55,0.30911335349082947
56,0.2750203609466553
57,0.2716197669506073
58,0.2985948324203491
59,0.2672830820083618
60,0.25686371326446533
61,0.2782176733016968
62,0.23982170224189758
63,0.2587302327156067
64,0.24477186799049377
65,0.25455692410469055
66,0.29268378019332886
67,0.30396002531051636
68,0.28705477714538574
69,0.26580876111984253
70,0.23075103759765625
71,0.2622443437576294
72,0.2697978615760803
73,0.2925269603729248
74,0.28664079308509827
75,0.3233315944671631
76,0.36838242411613464
77,0.3424443006515503
78,0.3166102170944214
79,0.3399290144443512
80,0.3004772663116455
81,0.25024163722991943
82,0.37363123893737793
83,0.31432729959487915
84,0.3037381172180176
85,0.28880614042282104
86,0.26151764392852783
87,0.29157957434654236
88,0.3434976637363434
89,0.29809466004371643
90,0.2934233546257019
91,0.31094855070114136
92,0.3426022529602051
93,0.2877829372882843
94,0.2858542501926422
95,0.2700703740119934
96,0.3019372820854187
97,0.26739344000816345
98,0.35215845704078674
99,0.31599992513656616
100,0.31856822967529297
101,0.28158971667289734
102,0.2925168573856354
103,0.2710948586463928
104,0.3016749918460846
105,0.2981802821159363
106,0.25847482681274414
107,0.25972980260849
108,0.3574349880218506
109,0.2932852506637573
110,0.31769371032714844
111,0.31877225637435913
112,0.3056983947753906
113,0.3114452362060547
114,0.3378410339355469
115,0.40019118785858154
116,0.33381572365760803
117,0.3104371726512909
118,0.27617505192756653
119,0.30898231267929077
120,0.36306437849998474
121,0.3709575831890106
122,0.3265545666217804
123,0.324079692363739
124,0.46854493021965027
125,0.32153379917144775
126,0.26308268308639526
127,0.29388585686683655
128,0.2994280159473419
129,0.35085344314575195
130,0.47124484181404114
131,0.4145875573158264
132,0.4291931390762329
