,loss
0,0.25073888897895813
1,0.2501029074192047
2,0.250795841217041
3,0.251444011926651
4,0.24895250797271729
5,0.24730508029460907
6,0.2483944296836853
7,0.25452813506126404
8,0.3066086173057556
9,0.25604569911956787
10,0.29161620140075684
11,0.27366816997528076
12,0.2589516043663025
13,0.2583490014076233
14,0.25200146436691284
15,0.26045864820480347
16,0.2570558786392212
17,0.252399742603302
18,0.2482001781463623
19,0.2581222951412201
20,0.25077158212661743
21,0.2536153793334961
22,0.2473815679550171
23,0.25283753871917725
24,0.25696060061454773
25,0.24873651564121246
26,0.2594888210296631
27,0.2646105885505676
28,0.24715986847877502
29,0.25542908906936646
30,0.2551403045654297
31,0.25369322299957275
32,0.2484118938446045
33,0.2541583180427551
34,0.2543073892593384
35,0.2544771432876587
36,0.2535611689090729
37,0.26100072264671326
38,0.24797934293746948
39,0.2458776980638504
40,0.26639866828918457
41,0.25048476457595825
42,0.25060194730758667
43,0.2520809471607208
44,0.24169915914535522
45,0.2401006817817688
46,0.26535293459892273
47,0.24522951245307922
48,0.2498897910118103
49,0.26318979263305664
50,0.2506566643714905
51,0.24436894059181213
52,0.25283050537109375
53,0.24682201445102692
54,0.2558479905128479
55,0.2443697303533554
56,0.24925145506858826
57,0.24908046424388885
58,0.24862980842590332
59,0.24750378727912903
60,0.25272321701049805
61,0.2468612939119339
62,0.25241291522979736
63,0.25388890504837036
64,0.24404235184192657
65,0.2413671612739563
66,0.24178007245063782
67,0.2515966296195984
68,0.25713014602661133
69,0.24678662419319153
70,0.25666671991348267
71,0.2454698234796524
72,0.2422105222940445
73,0.23744463920593262
74,0.23834776878356934
75,0.2612334191799164
76,0.25088995695114136
77,0.24549004435539246
78,0.25583982467651367
79,0.24828504025936127
80,0.2404579222202301
81,0.26238173246383667
82,0.250884473323822
83,0.2418214976787567
84,0.23766298592090607
85,0.2523253560066223
86,0.24819326400756836
87,0.2519773840904236
88,0.24851562082767487
89,0.24610352516174316
90,0.24690823256969452
91,0.2544034421443939
92,0.252677321434021
93,0.281333327293396
94,0.2515029311180115
95,0.2551836371421814
96,0.2539523243904114
97,0.24334938824176788
98,0.24992702901363373
99,0.2529311180114746
100,0.24567848443984985
101,0.26663634181022644
102,0.2480122596025467
103,0.250973105430603
104,0.2554403245449066
